Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
31,0.0766048,0.1812752,0.0497312,0.041804,0.184632,0.7016,0.2475176,0.2897016,0.1144944,0.1310448,0.0484224,0.0355616,0.0630272,0.3249416,0.1131416,0.1591608,0.2236832,0.1569824,0.2198808,0.1800968,0.1435168,0.1521376,0.184009201,0,0.1874368,0.2328976,0.2094848,0.19,0.034404734,0.060528,0.26042616970658206,0.15643204047217538,0.18716950495049503,0.4235548929663609,0.469355172413793,0.017558433734939757,0.6164060240963856,0.17743410404624277,0.16925364806866952,0.2793021660649819,0.1944271604938272
32,0.0696496,0.157972,0.0519112,0.0422248,0.1919248,0.707066667,0.2451624,0.2918832,0.1174568,0.1213408,0.0429672,0.0294736,0.0486864,0.346296,0.1175928,0.1465976,0.2034448,0.1458416,0.2319336,0.1763136,0.1438264,0.1566224,0.189549162,0,0.2015144,0.2482528,0.1981624,0.199192,0.028141228,0.053709,0.2505137192704203,0.15216256323777402,0.2021718811881188,0.4183103975535168,0.4200261083743842,0.015149397590361444,0.6182993975903615,0.17936994219653177,0.16223304721030044,0.27865025270758126,0.21386831275720164
33,0.062688,0.1372728,0.0482856,0.0426616,0.203616,0.708133333,0.2401248,0.29206,0.1203872,0.1144168,0.03696,0.0253576,0.0352432,0.356036,0.1215472,0.1337432,0.180716,0.1345256,0.2479544,0.1698136,0.12872720000000001,0.1612584,0.202197576,0,0.231196,0.2686472,0.1966896,0.2165432,0.023929452,0.0462,0.22700047581284696,0.14818954468802698,0.215180594059406,0.4143016819571866,0.3931423645320197,0.01472409638554217,0.6244036144578314,0.18324643545279384,0.17533991416309017,0.2802825270758123,0.2339025720164609
34,0.0568208,0.1236904,0.0428016,0.0416264,0.2118056,0.725466667,0.240672,0.2838928,0.1203256,0.1110824,0.0325672,0.02376,0.0252704,0.358668,0.125588,0.1177456,0.162576,0.1236248,0.2599672,0.1534008,0.1022696,0.1688104,0.215014079,0,0.268316,0.2922704,0.2052896,0.2402016,0.020438993,0.040709,0.19856716891356063,0.14599021922428332,0.22483841584158412,0.4115174311926606,0.3988995073891626,0.016589156626506025,0.6307072289156627,0.183788246628131,0.16997854077253222,0.281987797833935,0.24633796296296293
35,0.0524232,0.1135216,0.0446056,0.042048,0.2147552,0.719466667,0.2538704,0.2715608,0.1187824,0.1034264,0.0291008,0.0241656,0.0206112,0.3517592,0.1393752,0.0979864,0.15092,0.116704,0.2619864,0.1156664,0.0896984,0.1741024,0.227911154,0,0.2936392,0.3180352,0.2165112,0.2546856,0.017596764,0.036376,0.1949675654242665,0.11823659359190555,0.21024198019801985,0.4123894495412844,0.4180694581280788,0.01654277108433735,0.6004036144578313,0.16978381502890175,0.18403690987124463,0.2844323465703971,0.246651646090535
36,0.057484,0.1045312,0.0476592,0.0487472,0.2338464,0.7168,0.2680064,0.2902312,0.1189712,0.0973336,0.025884,0.0255184,0.020988,0.3500576,0.1493568,0.0897344,0.1396904,0.115652,0.2687128,0.0958416,0.0931128,0.1777656,0.240826045,0,0.3117008,0.3361696,0.2285056,0.2642616,0.014778215,0.032355,0.19068437747819192,0.12417537942664418,0.1982447524752475,0.4120538226299694,0.4585187192118226,0.02148975903614457,0.6082180722891567,0.1683911368015414,0.17912145922746783,0.285364476534296,0.2671374485596708
37,0.0714256,0.1089184,0.0469616,0.0589016,0.2603792,0.719466667,0.2768912,0.3065464,0.1202536,0.1031464,0.024032,0.0269808,0.0256296,0.3598048,0.14742,0.0918248,0.1376024,0.1245032,0.2787312,0.0874096,0.093628,0.18522,0.253713563,0.015665981,0.3317744,0.3482816,0.2385672,0.2696536,0.012308519,0.03004,0.18682585249801745,0.12799898819561553,0.1886859405940594,0.41437538226299686,0.5095576354679803,0.034621084337349395,0.6119469879518071,0.1734493256262042,0.1789420600858369,0.28772303249097475,0.2871211934156379
38,0.0894192,0.1240904,0.046652,0.0681832,0.269972,0.721333333,0.2760808,0.31388,0.122548,0.111896,0.0227072,0.0302232,0.0338992,0.3730712,0.1360296,0.0987856,0.1477408,0.1398512,0.2891944,0.0768512,0.0946544,0.1983576,0.266541028,0.015468329,0.3556944,0.3494976,0.2431176,0.2712672,0.010224782,0.028384,0.18452815226011104,0.13136964586846542,0.1850356435643564,0.4120180428134556,0.5592709359605912,0.05875783132530119,0.6084265060240964,0.18078545279383432,0.17564678111587984,0.29070194945848377,0.29580555555555554
39,0.1112352,0.1486504,0.052088,0.070684,0.2695584,0.7184,0.2787224,0.325752,0.1254936,0.1171016,0.019908,0.0351536,0.0475552,0.3769456,0.1197832,0.1053416,0.1690928,0.1489768,0.3048712,0.0708136,0.1072928,0.2111888,0.21958529,0.015219117,0.3822088,0.3459824,0.2548232,0.2754912,0.007102466,0.024885,0.1879349722442506,0.1330701517706577,0.18064594059405945,0.419362996941896,0.5879280788177339,0.07447891566265061,0.591439156626506,0.18791069364161853,0.157474678111588,0.29483342960288805,0.2984966049382716
40,0.1518712,0.1846936,0.0593808,0.0645072,0.2744168,0.719866667,0.290844,0.3383448,0.1281856,0.1188808,0.0160408,0.0447488,0.0767608,0.3754096,0.1036144,0.1131568,0.204708,0.154192,0.3261152,0.0737888,0.1225112,0.2225152,0.18195822,0.030283108,0.4135,0.346008,0.2882392,0.2940792,0.004539858,0.020051,0.19400856463124505,0.1312193929173693,0.17639148514851485,0.4317892966360856,0.5934152709359606,0.0826921686746988,0.5757728915662651,0.1926023121387284,0.1611124463519313,0.2950560288808664,0.29788806584362143
