Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
2415,0,0.426242566,0.025702006,0,0,0.485,0.699,0.308,0.011006035,0.158,0.124,0.052,0,0.587,0.0028363,0,0.471,0.26,0.143002742,0.6049513,0.227,0.552,0.115,0,0.289,0.72,0.625,0.73,0.082,0.039,0.3694416666666666,0.3130849056603774,0.14625581395348836,0.24743750000000003,0.16331176470588235,0.13870909090909092,0.4532,0.23452962962962967,0.2849,0.2145923076923077,0.04206666666666667
2416,0,0.266499419,0.002065951,0,0,0.514,0.669,0.333,0.007737768,0.18,0.122,0.033,0,0.616,0.001151282,0,0.456,0.246,0.139737148,0.586704253,0.275,0.406,0.139,0,0.347,0.729,0.577,0.612,0.098,0.051,0.3632208333333333,0.31173584905660373,0.1403558139534884,0.24047,0.14890000000000003,0.12443636363636364,0.42161428571428566,0.19832222222222223,0.3052588235294117,0.1924969230769231,0.0347
2417,0,0.135153546,0.001740186,0,0,0.516,0.547,0.336,0.005660202,0.203,0.165,0.025,0,0.61,3.77462e-4,0,0.43,0.289,0.142648814,0.570726302,0.525,0.28,0.208,0,0.39,0.699,0.537,0.589,0.115,0.041,0.3439583333333333,0.2974716981132076,0.14002093023255813,0.24219,0.13389411764705883,0.12453636363636364,0.4211214285714285,0.16702962962962964,0.3037588235294117,0.1682,0.04786666666666668
2418,0,0.045400755,0.001615699,0,0,0.517,0.507,0.323,0.004507682,0.231,0.18,0.029,0,0.569,0,0,0.372,0.419,0.151584881,0.557099532,0.697,0.201,0.328,0,0.399,0.668,0.562,0.647,0.117,0.048,0.33618750000000003,0.2790264150943397,0.13610232558139534,0.25397,0.10979411764705882,0.11055454545454543,0.42237142857142856,0.14587777777777777,0.28930588235294113,0.15570461538461536,0.08863333333333334
2419,0,0.010055571,0.001520495,0,0,0.574,0.563,0.337,0.004019149,0.276,0.138,0.076,0,0.456,0.007257382,0,0.32,0.405,0.166597512,0.545958204,0.738,0.121,0.434,0,0.37,0.639,0.609,0.637,0.106,0.061,0.3424875,0.2704415094339622,0.11696046511627908,0.2765975,0.08598235294117647,0.09884545454545454,0.3838928571428571,0.13324444444444444,0.26931764705882355,0.1504523076923077,0.09276666666666666
2420,0,0,0.003356461,0,0,0.606,0.623,0.28,0.004062102,0.294,0.091,0.225,0,0.373,0.027003185,0,0.361,0.369,0.187863343,0.521750344,0.74,0.066,0.526,0,0.376,0.582,0.612,0.625,0.091,0.099,0.3469416666666667,0.26890754716981136,0.10858372093023257,0.303925,0.06255294117647059,0.08395454545454546,0.3950000000000001,0.1400074074074074,0.2530352941176471,0.14905384615384615,0.0633
2421,0,0,0.002819303,0,0,0.621,0.683,0.209,0.00427684,0.269,0.058,0.51,0,0.32,0.024518391,0,0.441,0.305,0.166050527,0.456003125,0.724,0.034,0.572,0,0.383,0.535,0.574,0.606,0.086,0.154,0.3318375,0.2600150943396226,0.09483255813953488,0.311715,0.04575882352941176,0.0710909090909091,0.40177142857142856,0.15954814814814816,0.22815882352941172,0.1589,0.053366666666666666
2422,0,0.005075153,0.002700518,0,0,0.655,0.713,0.126,0.004656034,0.245,0.039,0.692,0,0.367,0.026812381,0,0.502,0.274,0.149218638,0.40151783,0.693,0.022,0.579,0,0.37,0.534,0.565,0.591,0.086,0.162,0.2779375,0.235622641509434,0.07762325581395348,0.30455,0.05219411764705883,0.05386363636363636,0.38063571428571424,0.19051481481481483,0.19683529411764705,0.16899384615384616,0.0808
2423,0,0.012413823,0.002770084,0,0,0.69,0.696,0.084,0.005215135,0.209,0.039,0.765,0,0.379,0.034338673,0,0.492,0.216,0.137392118,0.359875405,0.641,0.02,0.588,0,0.373,0.527,0.556,0.565,0.09,0.159,0.19380833333333333,0.16799056603773588,0.05493255813953488,0.2958875,0.0943,0.0309,0.36880000000000007,0.18448148148148144,0.1825058823529412,0.14509538461538465,0.12726666666666667
2424,0,0.030489209,0.002858804,0,0,0.714,0.675,0.1,0.005968336,0.157,0.054,0.791,0,0.398,0.048804147,0,0.482,0.186,0.13047299,0.331668116,0.516,0.023,0.595,0,0.367,0.551,0.516,0.538,0.096,0.163,0.16461250000000002,0.17013396226415092,0.05284651162790698,0.29683249999999994,0.13587647058823532,0.01600909090909091,0.3518857142857143,0.20694814814814816,0.16970588235294115,0.1595276923076923,0.10356666666666664
